day,dt,hours,closest_int,FI,Ts,ku,kf,SP,a,Ls,S,Sr,Rf,dz0_imp,imp_1_vs_exp_0,dz0_sum,dh0,dh0_sum,dhs,dhs_sum,dh,h,dz,z,idx,gradT_p,flux,Cq,root_1,root_2,pos_flux,neg_flux,wat_flux,seg_flux,xps
51,24,1224,0.548,4149.6,-5.5,1.48,1.48,0,0,1250,0.94,0,1.50797,-0.0368956,1,0.425487,0,0,0,0,0,0,-0.0368956,0.415487,3,2.32073,5.59932,1,-0.0368956,-4.53421,5.59932,3.67768,-1.92164,0,0.038
52,24,1248,0.448,4192.8,-1.8,0.03,0.03,0,0,649,0.94,1,0.747809,-0.0133997,1,0.412087,0,0,0,0,0,0,-0.0133997,0.402087,2,2.32073,3.79432,0.68537,-0.0133997,-0.171783,3.79432,3.43197,-0.36235,0,0.038
52.1377,3.30404,1251.3,0.448,4221.88,-8.8,0.03,0.03,0,0,649,0.94,1,0.301152,0.0359131,1,0.448,0,0,0,0,0,0,0.0359131,0.438,2,2.32073,2.72672,0.498106,0.0862809,-0.205184,2.72672,9.781,7.05428,0,0.038
53,20.696,1272,0.548,4404,-8.8,1.48,1.48,0,0,1250,0.94,0,1.49826,0.00647002,1,0.45447,0,0,0,0,0,0,0.00647002,0.44447,3,2.32073,5.47416,1,0.00647002,-4.53194,5.47416,5.86494,0.390778,0,0.038
54,24,1296,0.548,4656,-10.5,1.48,1.48,0,0,1250,0.94,0,1.50263,0.0293499,1,0.48382,0,0,0,0,0,0,0.0293499,0.47382,3,2.32073,5.41331,1,0.0293499,-4.58106,5.41331,6.94195,1.52864,0,0.038
55,24,1320,0.548,4843.2,-7.8,1.48,1.48,0,0,1250,0.94,0,1.52246,-0.00432684,1,0.479493,0,0,0,0,0,0,-0.00432684,0.469493,3,2.32073,5.35357,1,-0.00432684,-4.60494,5.35357,5.12822,-0.225356,0,0.038
56,24,1344,0.548,5011.2,-7,1.48,1.48,0,0,1250,0.94,0,1.51953,-0.0129586,1,0.466534,0,0,0,0,0,0,-0.0129586,0.456534,3,2.32073,5.29491,1,-0.0129586,-4.58653,5.29491,4.61998,-0.67493,0,0.038
57,24,1368,0.548,5119.2,-4.5,1.48,1.48,0,0,1250,0.94,0,1.51078,-0.0428144,1,0.42372,0,0,0,0,0,0,-0.0428144,0.41372,3,2.32073,5.23731,1,-0.0428144,-4.52965,5.23731,3.00739,-2.22992,0,0.038
58,24,1392,0.448,5150.4,-1.3,0.03,0.03,0,0,649,0.94,1,0.688923,-0.0153922,1,0.408328,0,0,0,0,0,0,-0.0153922,0.398328,2,2.32073,3.42281,0.660682,-0.0153922,-0.152518,3.42281,3.00658,-0.416232,0,0.038
58.0286,0.686784,1392.69,0.41,5153.83,-5,1.77,1.89,0,0,7897,0.94,52,0.230704,0.00167221,1,0.41,0,0,0,0,0,0,0.00167221,0.4,1,2.32073,2.40339,0.468941,0.0546762,-0.934041,2.40339,21.6313,19.2279,0,0.038
